地浸砂岩型钻孔分层地质特征表,,,,,,,,,,,,,,,,,,,
工作区编号(必填),钻孔编号(必填),分层号(必填),换层深度(m),岩石分层厚度(m),地层代号,年代地层单位名称(有提示信息DSA),岩石地层单位名称(有提示信息DSB),花纹代号,粒度(有提示信息YAN),岩石名称(有提示信息YSEB),岩性描述,地质描述,碳酸岩含量,岩石固结程度,其他（岩石成分）,轴心夹角度(岩层倾角),备注,数据入库日期(年.月.日),,
1,2,3,4,,
MDBTAD,GCJCBN,MDLOA,HCSD,TKACCM,DCDH,DSF,DSBF,YSHFA,YXLD,YSEB,PKICGA,DZMS,FCTSY,FCGJCD,YSQT,GCJLIJ,MDLZZ,GGDDIW,,
220620,P3608,73,294.55,0.5,J1s,,下侏罗统三工河组,,泥,含炭泥岩,含炭泥岩,含炭泥岩,I,,,,,,
220620,P3608,74,295.3,0.75,J1s,,下侏罗统三工河组,,细砂,灰色细砂岩,灰色细砂岩，成分石英为主，长石次之，见云母，分选中等，次圆状为主，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，见炭屑。,灰色细砂岩，成分石英为主，长石次之，见云母，分选中等，次圆状为主，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，见炭屑。,I,,,,,,
220620,P3608,75,295.7,0.4,J1s,,下侏罗统三工河组,,煤,煤（M6）,煤（M6）,煤（M6）,I,,,,,,
220620,P3608,76,297.85,2.15,J1s,,下侏罗统三工河组,,泥,灰色泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3608,77,298.35,0.5,J1s,,下侏罗统三工河组,,煤,煤（M6）,煤,煤,I,,,,,,
220620,P3608,78,299.55,1.2,J1s,,下侏罗统三工河组,,泥,灰色泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3608,79,300.55,1,J1s,,下侏罗统三工河组,,粉砂,灰色粉砂岩,灰色粉砂岩,灰色粉砂岩,I,,,,,,
220620,P3608,80,301.35,0.8,J1s,,下侏罗统三工河组,,细砂,灰色夹黄色细砂岩,灰夹黄色细砂岩，成分石英为主，长石次之，见云母，分选中等，次圆状为主，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，发育弱浸染状褐铁矿化蚀变。,灰夹黄色细砂岩，成分石英为主，长石次之，见云母，分选中等，次圆状为主，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，发育弱浸染状褐铁矿化蚀变。,I,,,,,,
220620,P3608,81,303.3,1.95,J1s,,下侏罗统三工河组,,粗砂,红色粗砂岩,红色粗砂岩，成分石英为主，岩屑次之，长石少量，分选中等-差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，浸染状褐铁矿化蚀变。,红色粗砂岩，成分石英为主，岩屑次之，长石少量，分选中等-差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，浸染状褐铁矿化蚀变。,I,,,,,,
220620,P3608,82,308.75,5.45,J1s,,下侏罗统三工河组,,砾,黄色砂砾岩,黄色砂砾岩，砾石成分石英为主，岩屑次之，砾径2-4mm，次棱角状，砂质成分石英为主，岩屑次之，长石少量，分选中等-差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，浸染状褐铁矿化蚀变。,黄色砂砾岩，砾石成分石英为主，岩屑次之，砾径2-4mm，次棱角状，砂质成分石英为主，岩屑次之，长石少量，分选中等-差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，浸染状褐铁矿化蚀变。,I,,,,,,
220620,P3608,83,310.6,1.85,J1s,,下侏罗统三工河组,,泥,灰色泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3608,84,311.45,0.85,J1s,,下侏罗统三工河组,,细砂,灰色细砂岩,灰色细砂岩，成分石英为主，长石次之，见云母，分选中等，次圆状为主，颗粒支撑，泥质胶结，固结较疏松，发育中等粘土化蚀变。,灰色细砂岩，成分石英为主，长石次之，见云母，分选中等，次圆状为主，颗粒支撑，泥质胶结，固结较疏松，发育中等粘土化蚀变。,I,,,,,,
220620,P3608,85,315.35,3.9,J1s,,下侏罗统三工河组,,泥,灰色泥岩,灰色泥岩，见炭屑,灰色泥岩，见炭屑,I,,,,,,
220620,P3608,86,317.45,2.1,J1b,,下侏罗统八道湾组,,煤,煤（M5）,第五煤层（M5），可作为区域标志层。,第五煤层（M5），可作为区域标志层。,I,,,,,,
220620,P3608,87,321,3.55,J1b,,下侏罗统八道湾组,,泥,灰色泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3608,88,325.9,4.9,J1b,,下侏罗统八道湾组,,粉砂,灰色粉砂岩,灰色粉砂岩。,灰色粉砂岩。,I,,,,,,
220620,P3612,1,15,15,Q,,第四系,,,第四系,,,,,,,,,
220620,P3612,2,20,5,N,,新近系,,泥,泥岩,,,,,,,,,
220620,P3612,3,24,4,N,,新近系,,粗砂,粗砂,,,,,,,,,
220620,P3612,4,33.2,9.2,N,,新近系,,泥,泥岩,,,,,,,,,
220620,P3612,5,34.6,1.4,N,,新近系,,细砂,细砂,,,,,,,,,
220620,P3612,6,79.95,45.35,N,,新近系,,泥,泥岩,,,,,,,,,
220620,P3612,7,80.45,0.5,N,,新近系,,中砂,中砂,,,,,,,,,
220620,P3612,8,81.8,1.35,N,,新近系,,泥,泥岩,,,,,,,,,
220620,P3612,9,86.2,4.4,N,,新近系,,粗砂,粗砂,,,,,,,,,
220620,P3612,10,93.6,7.4,J2t,,上侏罗统头屯河组,,粉砂,粉砂岩,,,,,,,,,
220620,P3612,11,110.4,16.8,J2t,,上侏罗统头屯河组,,泥,泥岩,,,,,,,,,
220620,P3612,12,121,10.6,J2t,,上侏罗统头屯河组,,粗砂,粗砂,,,,,,,,,
220620,P3612,13,121.7,0.7,J2t,,上侏罗统头屯河组,,泥,碳质粘土岩,,,,,,,,,
220620,P3612,14,122.65,0.95,J2t,,上侏罗统头屯河组,,泥,泥岩,,,,,,,,,
220620,P3612,15,137.4,14.75,J2t,,上侏罗统头屯河组,,粗砂,粗砂,,,,,,,,,
220620,P3612,16,145.9,8.5,J2x3,,中侏罗统西山窑组上段,,泥,泥岩,,,,,,,,,
220620,P3612,17,150.6,4.7,J2x3,,中侏罗统西山窑组上段,,粗砂,粗砂,,,,,,,,,
220620,P3612,18,151.25,0.65,J2x3,,中侏罗统西山窑组上段,,泥,泥岩,,,,,,,,,
220620,P3612,19,152.2,0.95,J2x3,,中侏罗统西山窑组上段,,粗砂,粗砂,,,,,,,,,
220620,P3612,20,154.9,2.7,J2x3,,中侏罗统西山窑组上段,,泥,泥岩,,,,,,,,,
220620,P3612,21,155.4,0.5,J2x3,,中侏罗统西山窑组上段,,煤,煤,,,,,,,,,
220620,P3612,22,155.8,0.4,J2x3,,中侏罗统西山窑组上段,,泥,碳质粘土岩,,,,,,,,,
220620,P3612,23,156.25,0.45,J2x3,,中侏罗统西山窑组上段,,泥,泥岩,,,,,,,,,
220620,P3612,24,156.95,0.7,J2x3,,中侏罗统西山窑组上段,,粗砂,粗砂,,,,,,,,,
220620,P3612,25,159.8,2.85,J2x3,,中侏罗统西山窑组上段,,泥,泥岩,,,,,,,,,
220620,P3612,26,164.35,4.55,J2x3,,中侏罗统西山窑组上段,,粉砂,粉砂岩,,,,,,,,,
220620,P3612,27,165.05,0.7,J2x3,,中侏罗统西山窑组上段,,细砂,细砂,,,,,,,,,
220620,P3612,28,173.9,8.85,J2x3,,中侏罗统西山窑组上段,,粗砂,粗砂,,,,,,,,,
220620,P3612,29,174.5,0.6,J2x3,,中侏罗统西山窑组上段,,粗砂,钙质粗砂岩,,,,,,,,,
220620,P3612,30,177.4,2.9,J2x3,,中侏罗统西山窑组上段,,泥,泥岩,,,,,,,,,
220620,P3612,31,182.9,5.5,J2x2,,中侏罗统西山窑组中段,,煤,M10,,,,,,,,,
220620,P3612,32,191.5,8.6,J2x2,,中侏罗统西山窑组中段,,泥,泥岩,,,,,,,,,
220620,P3612,33,193,1.5,J2x2,,中侏罗统西山窑组中段,,煤,M9,,,,,,,,,
220620,P3612,34,194.2,1.2,J2x2,,中侏罗统西山窑组中段,,泥,泥岩,,,,,,,,,
220620,P3612,35,194.7,0.5,J2x2,,中侏罗统西山窑组中段,,煤,煤,,,,,,,,,
220620,P3612,36,204.2,9.5,J2x2,,中侏罗统西山窑组中段,,泥,泥岩,,,,,,,,,
220620,P3612,37,205.4,1.2,J2x2,,中侏罗统西山窑组中段,,煤,煤,,,,,,,,,
220620,P3612,38,206.55,1.15,J2x2,,中侏罗统西山窑组中段,,泥,泥岩,,,,,,,,,
220620,P3612,39,223.5,16.95,J2x2,,中侏罗统西山窑组中段,,煤,M8,,,,,,,,,
220620,P3612,40,224.7,1.2,J2x2,,中侏罗统西山窑组中段,,泥,泥岩,,,,,,,,,
220620,P3612,41,225.1,0.4,J2x2,,中侏罗统西山窑组中段,,中砂,中砂,,,,,,,,,
220620,P3612,42,225.5,0.4,J2x2,,中侏罗统西山窑组中段,,中砂,钙质砂岩,,,,,,,,,
220620,P3612,43,245.4,19.9,J2x2,,中侏罗统西山窑组中段,,粗砂,粗砂,,,,,,,,,
220620,P3612,44,246.8,1.4,J2x1,,中侏罗统西山窑组下段,,细砂,细砂,,,,,,,,,
220620,P3612,45,249.2,2.4,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂,,,,,,,,,
220620,P3612,46,249.4,0.2,J2x1,,中侏罗统西山窑组下段,,中砂,中砂,,,,,,,,,
220620,P3612,47,256.4,7,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂,,,,,,,,,
220620,P3612,48,257.6,1.2,J2x1,,中侏罗统西山窑组下段,,砾,砾石,,,,,,,,,
220620,P3612,49,259,1.4,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂,,,,,,,,,
220620,P3612,50,259.1,0.1,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂,,,,,,,,,
220620,P3612,51,259.4,0.3,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂,,,,,,,,,
220620,P3612,52,260.4,1,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂,,,,,,,,,
220620,P3612,53,262.2,1.8,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂,,,,,,,,,
220620,P3612,54,262.4,0.2,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂,,,,,,,,,
220620,P3612,55,262.8,0.4,J2x1,,中侏罗统西山窑组下段,,细砂,细砂,,,,,,,,,
220620,P3612,56,264.2,1.4,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂,,,,,,,,,
220620,P3612,57,265.1,0.9,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂,,,,,,,,,
220620,P3612,58,266.2,1.1,J2x1,,中侏罗统西山窑组下段,,泥,泥岩,,,,,,,,,
220620,P3612,59,268.4,2.2,J2x1,,中侏罗统西山窑组下段,,粉砂,粉砂岩,,,,,,,,,
220620,P3612,60,271,2.6,J2x1,,中侏罗统西山窑组下段,,细砂,细砂,,,,,,,,,
220620,P3612,61,272.4,1.4,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂,,,,,,,,,
220620,P3612,62,273.4,1,J2x1,,中侏罗统西山窑组下段,,泥,泥岩,,,,,,,,,
220620,P3612,63,273.7,0.3,J2x1,,中侏罗统西山窑组下段,,细砂,钙质细砂岩,,,,,,,,,
220620,P3612,64,274.55,0.85,J2x1,,中侏罗统西山窑组下段,,粗砂,钙质砂岩,,,,,,,,,
220620,P3612,65,277.8,3.25,J1s,,下侏罗统三工河组,,泥,泥岩,,,,,,,,,
220620,P3612,66,278.3,0.5,J1s,,下侏罗统三工河组,,细砂,钙质细砂岩,,,,,,,,,
220620,P3612,67,278.8,0.5,J1s,,下侏罗统三工河组,,泥,泥岩,,,,,,,,,
220620,P3612,68,279.9,1.1,J1s,,下侏罗统三工河组,,细砂,钙质砂岩,,,,,,,,,
220620,P3612,69,280.3,0.4,J1s,,下侏罗统三工河组,,泥,泥岩,,,,,,,,,
220620,P3612,70,280.7,0.4,J1s,,下侏罗统三工河组,,粉砂,粉砂岩,,,,,,,,,
220620,P3612,71,281.3,0.6,J1s,,下侏罗统三工河组,,细砂,细砂,,,,,,,,,
220620,P3612,72,281.8,0.5,J1s,,下侏罗统三工河组,,细砂,细砂,,,,,,,,,
220620,P3612,73,282.2,0.4,J1s,,下侏罗统三工河组,,粗砂,粗砂,,,,,,,,,
220620,P3612,74,282.3,0.1,J1s,,下侏罗统三工河组,,粗砂,钙质粗砂岩,,,,,,,,,
220620,P3612,75,288.15,5.85,J1s,,下侏罗统三工河组,,粗砂,粗砂,,,,,,,,,
220620,P3612,76,288.55,0.4,J1s,,下侏罗统三工河组,,煤,煤,,,,,,,,,
220620,P3612,77,288.75,0.2,J1s,,下侏罗统三工河组,,泥,泥岩,,,,,,,,,
220620,P3612,78,289.05,0.3,J1s,,下侏罗统三工河组,,细砂,钙质细砂岩,,,,,,,,,
220620,P3612,79,289.35,0.3,J1s,,下侏罗统三工河组,,泥,泥岩,,,,,,,,,
220620,P3612,80,289.75,0.4,J1s,,下侏罗统三工河组,,泥,碳质粘土岩,,,,,,,,,
220620,P3612,81,291.85,2.1,J1s,,下侏罗统三工河组,,泥,泥岩,,,,,,,,,
220620,P3612,82,292.2,0.35,J1s,,下侏罗统三工河组,,煤,煤,,,,,,,,,
220620,P3612,83,295.95,3.75,J1s,,下侏罗统三工河组,,泥,泥岩,,,,,,,,,
220620,P3612,84,300,4.05,J1s,,下侏罗统三工河组,,砂砾,砂砾石,,,,,,,,,
220620,P3612,85,300.2,0.2,J1s,,下侏罗统三工河组,,粗砂,钙质砂岩,,,,,,,,,
220620,P3612,86,301.95,1.75,J1s,,下侏罗统三工河组,,粗砂,粗砂,,,,,,,,,
220620,P3612,87,302.05,0.1,J1s,,下侏罗统三工河组,,泥,泥岩,,,,,,,,,
220620,P3612,88,303.6,1.55,J1s,,下侏罗统三工河组,,泥,泥岩,,,,,,,,,
220620,P3612,89,304.4,0.8,J1s,,下侏罗统三工河组,,细砂,泥质砂岩,,,,,,,,,
220620,P3612,90,308.45,4.05,J1s,,下侏罗统三工河组,,泥,泥岩,,,,,,,,,
220620,P3612,91,310.35,1.9,J1s,,下侏罗统三工河组,,煤,M5,,,,,,,,,
220620,P3612,92,311.28,0.93,J1s,,下侏罗统三工河组,,泥,泥岩,,,,,,,,,
220620,P3616,1,0,0,N,,新近系,,细砂,砂岩,.,.,I,,,,,,
220620,P3616,2,45.45,9.5,N,,新近系,,粉砂,粉砂岩,粉砂岩，根据物探测井解释。,粉砂岩，根据物探测井解释。,I,,,,,,
220620,P3616,3,77.45,32,N,,新近系,,泥,泥岩,泥岩，根据物探测井解释。,泥岩，根据物探测井解释。,I,,,,,,
220620,P3616,4,80.8,3.35,N,,新近系,,粉砂,粉砂岩,粉砂岩，根据物探测井解释。,粉砂岩，根据物探测井解释。,I,,,,,,
220620,P3616,5,82.7,1.9,N,,新近系,,细砂,细砂岩,细砂岩，根据物探测井解释。,细砂岩，根据物探测井解释。,I,,,,,,
220620,P3616,6,85.5,2.8,N,,新近系,,粗砂,粗砂岩,粗砂岩，根据物探测井解释。,粗砂岩，根据物探测井解释。,I,,,,,,
220620,P3616,7,87.85,2.35,N,,新近系,,细砂,细砂岩,细砂岩，根据物探测井解释。,细砂岩，根据物探测井解释。,I,,,,,,
220620,P3616,8,88.75,0.9,N,,新近系,,泥,泥岩,泥岩，根据物探测井解释。,泥岩，根据物探测井解释。,I,,,,,,
220620,P3616,9,92.1,3.35,N,,新近系,,粗砂,粗砂岩,粗砂岩，根据物探测井解释。,粗砂岩，根据物探测井解释。,I,,,,,,
220620,P3616,10,93.2,1.1,J2t,,上侏罗统头屯河组,,粉砂,粉砂岩,粉砂岩，根据物探测井解释。,粉砂岩，根据物探测井解释。,I,,,,,,
220620,P3616,11,114.9,21.7,J2t,,上侏罗统头屯河组,,泥,泥岩,泥岩，根据物探测井解释。,泥岩，根据物探测井解释。,I,,,,,,
220620,P3616,12,138.4,23.5,J2t,,上侏罗统头屯河组,,粗砂,黄色粗砂岩,黄色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，强褐铁矿化蚀变。,黄色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，强褐铁矿化蚀变。,I,,,,,,
220620,P3616,13,147.9,9.5,J2x3,,中侏罗统西山窑组上段,,泥,杂色泥岩,灰色为主，顶部黄色，中间黄色、褐色,灰色为主，顶部黄色，中间黄色、褐色,I,,,,,,
220620,P3616,14,152.75,4.85,J2x3,,中侏罗统西山窑组上段,,粗砂,黄色粗砂岩,黄色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，强褐铁矿化蚀变。,黄色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，强褐铁矿化蚀变。,I,,,,,,
220620,P3616,15,158.1,5.15,J2x3,,中侏罗统西山窑组上段,,泥,灰色泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3616,16,159.7,1.6,J2x3,,中侏罗统西山窑组上段,,粗砂,粗砂岩,粗砂岩，根据物探测井解释。,粗砂岩，根据物探测井解释。,I,,,,,,
220620,P3616,17,164.75,5.05,J2x3,,中侏罗统西山窑组上段,,泥,灰色泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3616,18,168.2,3.45,J2x3,,中侏罗统西山窑组上段,,中砂,灰色中砂岩,灰色中砂岩，成分石英为主，岩屑、长石少量，分选中等，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变。,灰色中砂岩，成分石英为主，岩屑、长石少量，分选中等，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变。,I,,,,,,
220620,P3616,19,173.6,5.4,J2x3,,中侏罗统西山窑组上段,,粗砂,灰、黄色粗砂岩,顶部1.8m灰色，其余黄色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，强褐铁矿化蚀变。,顶部1.8m灰色，其余黄色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，强褐铁矿化蚀变。,I,,,,,,
220620,P3616,20,177.55,3.95,J2x3,,中侏罗统西山窑组上段,,砾,黄色砂砾岩,黄色砂砾岩，砾石成分石英为主，岩屑次之，砾径2-4mm，次棱角状；砂质成分石英为主，岩屑、长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等-强粘土化蚀变，强褐铁矿化蚀变。,黄色砂砾岩，砾石成分石英为主，岩屑次之，砾径2-4mm，次棱角状；砂质成分石英为主，岩屑、长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等-强粘土化蚀变，强褐铁矿化蚀变。,I,,,,,,
220620,P3616,21,180.05,2.5,J2x3,,中侏罗统西山窑组上段,,泥,灰色泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3616,22,185.25,5.2,J2x2,,中侏罗统西山窑组中段,,煤,煤(M10）,"第十煤层（M10),可作为区域标志层。","第十煤层（M10),可作为区域标志层。",I,,,,,,
220620,P3616,23,189.15,3.9,J2x2,,中侏罗统西山窑组中段,,粉砂,粉砂岩,粉砂岩，根据物探测井解释。,粉砂岩，根据物探测井解释。,I,,,,,,
220620,P3616,24,190.5,1.35,J2x2,,中侏罗统西山窑组中段,,中砂,中砂岩,中砂岩，根据物探测井解释。,中砂岩，根据物探测井解释。,I,,,,,,
220620,P3616,25,191.55,1.05,J2x2,,中侏罗统西山窑组中段,,泥,泥岩,泥岩，根据物探测井解释。,泥岩，根据物探测井解释。,I,,,,,,
220620,P3616,26,193.95,2.4,J2x2,,中侏罗统西山窑组中段,,细砂,细砂岩,细砂岩，根据物探测井解释。,细砂岩，根据物探测井解释。,I,,,,,,
220620,P3616,27,194.9,0.95,J2x2,,中侏罗统西山窑组中段,,泥,泥岩,泥岩，根据物探测井解释。,泥岩，根据物探测井解释。,I,,,,,,
220620,P3616,28,196.25,1.35,J2x2,,中侏罗统西山窑组中段,,煤,煤,煤，根据物探测井解释。,煤，根据物探测井解释。,I,,,,,,
220620,P3616,29,196.9,0.65,J2x2,,中侏罗统西山窑组中段,,泥,泥岩,泥岩，根据物探测井解释。,泥岩，根据物探测井解释。,I,,,,,,
220620,P3616,30,197.05,0.15,J2x2,,中侏罗统西山窑组中段,,煤,煤,煤，根据物探测井解释。,煤，根据物探测井解释。,I,,,,,,
220620,P3616,31,197.55,0.5,J2x2,,中侏罗统西山窑组中段,,泥,泥岩,泥岩，根据物探测井解释。,泥岩，根据物探测井解释。,I,,,,,,
220620,P3616,32,198.35,0.8,J2x2,,中侏罗统西山窑组中段,,煤,煤,煤，根据物探测井解释。,煤，根据物探测井解释。,I,,,,,,
220620,P3616,33,201,2.65,J2x2,,中侏罗统西山窑组中段,,泥,泥岩,泥岩，根据物探测井解释。,泥岩，根据物探测井解释。,I,,,,,,
220620,P3616,34,202,1,J2x2,,中侏罗统西山窑组中段,,粗砂,粗砂岩,粗砂岩，根据物探测井解释。,粗砂岩，根据物探测井解释。,I,,,,,,
220620,P3616,35,207.2,5.2,J2x2,,中侏罗统西山窑组中段,,粉砂,粉砂岩,粉砂岩，根据物探测井解释。,粉砂岩，根据物探测井解释。,I,,,,,,
220620,P3616,36,208.05,0.85,J2x2,,中侏罗统西山窑组中段,,煤,煤,煤，根据物探测井解释。,煤，根据物探测井解释。,I,,,,,,
220620,P3616,37,209.65,1.6,J2x2,,中侏罗统西山窑组中段,,粉砂,粉砂岩,粉砂岩，根据物探测井解释。,粉砂岩，根据物探测井解释。,I,,,,,,
220620,P3616,38,226.2,16.55,J2x1,,中侏罗统西山窑组下段,,煤,煤（M8),第八煤层（M8），可作为区域标志层。,第八煤层（M8），可作为区域标志层。,I,,,,,,
220620,P3616,39,226.6,0.4,J2x1,,中侏罗统西山窑组下段,,泥,灰色泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3616,40,233.6,6.8,J2x1,,中侏罗统西山窑组下段,,粗砂,灰色含砾粗砂岩,灰色含砾粗砂岩，砾石成分石英为主，岩屑次之，砾径2-3mm，次棱角状；砂质成分石英为主，岩屑、长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等-强粘土化蚀变，见炭块、炭屑。,灰色含砾粗砂岩，砾石成分石英为主，岩屑次之，砾径2-3mm，次棱角状；砂质成分石英为主，岩屑、长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等-强粘土化蚀变，见炭块、炭屑。,I,,,,,,
220620,P3616,41,240,6.4,J2x1,,中侏罗统西山窑组下段,,粗砂,灰色粗砂岩,灰色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，见炭块、炭屑。,灰色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，见炭块、炭屑。,I,,,,,,
220620,P3616,42,241.6,1.6,J2x1,,中侏罗统西山窑组下段,,粗砂,含砾粗砂岩,灰色含砾粗砂岩，砾石成分石英为主，岩屑次之，砾径2-3mm，次棱角状；砂质成分石英为主，岩屑、长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等-强粘土化蚀变，见炭块、炭屑。,灰色含砾粗砂岩，砾石成分石英为主，岩屑次之，砾径2-3mm，次棱角状；砂质成分石英为主，岩屑、长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等-强粘土化蚀变，见炭块、炭屑。,I,,,,,,
220620,P3616,43,243.6,2,J2x1,,中侏罗统西山窑组下段,,粗砂,粗砂岩,灰色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，见炭块、炭屑。,灰色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，见炭块、炭屑。,I,,,,,,
220620,P3616,44,244.05,0.45,J2x1,,中侏罗统西山窑组下段,,泥,含炭泥岩,含炭泥岩，根据物探测井解释,含炭泥岩，根据物探测井解释,I,,,,,,
220620,P3616,45,244.9,0.85,J2x1,,中侏罗统西山窑组下段,,细砂,细砂岩,细砂岩，根据物探测井解释,细砂岩，根据物探测井解释,I,,,,,,
220620,P3616,46,246.05,1.15,J2x1,,中侏罗统西山窑组下段,,泥,灰色泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3616,47,250.4,4.35,J2x1,,中侏罗统西山窑组下段,,粗砂,灰色粗砂岩,灰色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，见炭块、炭屑。,灰色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，见炭块、炭屑。,I,,,,,,
220620,P3616,48,252,1.6,J2x1,,中侏罗统西山窑组下段,,砾,灰色砂砾岩,灰色砂砾岩，砾石成分石英为主，岩屑次之，砾径2-3mm，次棱角状；砂质成分石英为主，岩屑、长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等-强粘土化蚀变，见炭块、炭屑。,灰色砂砾岩，砾石成分石英为主，岩屑次之，砾径2-3mm，次棱角状；砂质成分石英为主，岩屑、长石少量，分选较差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等-强粘土化蚀变，见炭块、炭屑。,I,,,,,,
220620,P3616,49,258.75,6.75,J2x1,,中侏罗统西山窑组下段,,粗砂,灰色粗砂岩,灰色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，见炭块、炭屑。,灰色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，见炭块、炭屑。,I,,,,,,
220620,P3616,50,259.4,0.65,J2x1,,中侏罗统西山窑组下段,,泥,灰色泥岩,灰色泥岩,灰色泥岩,I,,,,,,
220620,P3616,51,260,0.6,J2x1,,中侏罗统西山窑组下段,,细砂,灰色细砂岩,灰色细砂岩，成分石英为主，长石少量，见云母，分选中等，，次圆状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变。,灰色细砂岩，成分石英为主，长石少量，见云母，分选中等，，次圆状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变。,I,,,,,,
220620,P3616,52,265.5,5.5,J2x1,,中侏罗统西山窑组下段,,粗砂,灰色粗砂岩,灰色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，见炭块、炭屑。,灰色粗砂岩，成分石英为主，岩屑次之，分选差，次棱角状，颗粒支撑，泥质胶结，固结疏松，发育中等粘土化蚀变，见炭块、炭屑。,I,,,,,,
220620,P3616,53,269.5,4,J2x1,,中侏罗统西山窑组下段,,泥,灰色泥岩,灰色泥岩,灰色泥岩,I,,,,,,
